PCODE,location,longitude,latitude,Datum,CountryNum,StateNum,Route,Stop
BBSMT,BBSMT:63:Stop20,-115.0529,47.7347,NAD83,840,53,63,20
BBSMT,BBSMT:63:Stop21,-115.0527,47.7438,NAD83,840,53,63,21
BBSMT,BBSMT:63:Stop22,-115.0566,47.751,NAD83,840,53,63,22
BBSMT,BBSMT:63:Stop23,-115.0629,47.758,NAD83,840,53,63,23
BBSMT,BBSMT:63:Stop24,-115.0706,47.7642,NAD83,840,53,63,24
BBSMT,BBSMT:63:Stop25,-115.0747,47.7703,NAD83,840,53,63,25
BBSMT,BBSMT:63:Stop26,-115.0814,47.7782,NAD83,840,53,63,26
BBSMT,BBSMT:63:Stop27,-115.0898,47.7853,NAD83,840,53,63,27
BBSMT,BBSMT:63:Stop28,-115.0977,47.7857,NAD83,840,53,63,28
BBSMT,BBSMT:63:Stop29,-115.1018,47.792,NAD83,840,53,63,29
BBSMT,BBSMT:63:Stop30,-115.1066,47.7967,NAD83,840,53,63,30
BBSMT,BBSMT:63:Stop31,-115.1123,47.8015,NAD83,840,53,63,31
BBSMT,BBSMT:63:Stop32,-115.119,47.8031,NAD83,840,53,63,32
BBSMT,BBSMT:63:Stop33,-115.1245,47.808,NAD83,840,53,63,33
BBSMT,BBSMT:63:Stop34,-115.1337,47.808,NAD83,840,53,63,34
BBSMT,BBSMT:63:Stop35,-115.1369,47.812,NAD83,840,53,63,35
BBSMT,BBSMT:63:Stop36,-115.1448,47.8166,NAD83,840,53,63,36
BBSMT,BBSMT:63:Stop37,-115.1558,47.8194,NAD83,840,53,63,37
BBSMT,BBSMT:63:Stop38,-115.161,47.8256,NAD83,840,53,63,38
BBSMT,BBSMT:63:Stop39,-115.163,47.8323,NAD83,840,53,63,39
BBSMT,BBSMT:63:Stop40,-115.1643,47.8394,NAD83,840,53,63,40
BBSMT,BBSMT:63:Stop41,-115.1632,47.8441,NAD83,840,53,63,41
BBSMT,BBSMT:63:Stop42,-115.1621,47.8523,NAD83,840,53,63,42
BBSMT,BBSMT:63:Stop43,-115.1546,47.8571,NAD83,840,53,63,43
BBSMT,BBSMT:63:Stop44,-115.1532,47.8637,NAD83,840,53,63,44
BBSMT,BBSMT:63:Stop45,-115.1601,47.8666,NAD83,840,53,63,45
BBSMT,BBSMT:63:Stop46,-115.1657,47.8705,NAD83,840,53,63,46
BBSMT,BBSMT:63:Stop47,-115.1709,47.8776,NAD83,840,53,63,47
BBSMT,BBSMT:63:Stop48,-115.1721,47.8849,NAD83,840,53,63,48
BBSMT,BBSMT:63:Stop49,-115.1732,47.8916,NAD83,840,53,63,49
BBSMT,BBSMT:63:Stop50,-115.1764,47.8991,NAD83,840,53,63,50
BBSMT,BBSMT:64:Stop1,-114.3935,47.0318,NAD83,840,53,64,1
BBSMT,BBSMT:64:Stop2,-114.3946,47.039,NAD83,840,53,64,2
BBSMT,BBSMT:64:Stop3,-114.3983,47.0451,NAD83,840,53,64,3
BBSMT,BBSMT:64:Stop4,-114.4027,47.0499,NAD83,840,53,64,4
BBSMT,BBSMT:64:Stop5,-114.4094,47.0573,NAD83,840,53,64,5
BBSMT,BBSMT:64:Stop6,-114.4152,47.0608,NAD83,840,53,64,6
BBSMT,BBSMT:64:Stop7,-114.4223,47.064,NAD83,840,53,64,7
BBSMT,BBSMT:64:Stop9,-114.4356,47.075,NAD83,840,53,64,9
BBSMT,BBSMT:64:Stop10,-114.4394,47.0813,NAD83,840,53,64,10
BBSMT,BBSMT:64:Stop11,-114.4463,47.0852,NAD83,840,53,64,11
BBSMT,BBSMT:64:Stop12,-114.4539,47.0893,NAD83,840,53,64,12
BBSMT,BBSMT:64:Stop13,-114.463,47.0948,NAD83,840,53,64,13
BBSMT,BBSMT:64:Stop14,-114.4705,47.0981,NAD83,840,53,64,14
BBSMT,BBSMT:64:Stop15,-114.4743,47.1031,NAD83,840,53,64,15
BBSMT,BBSMT:64:Stop16,-114.4834,47.1071,NAD83,840,53,64,16
BBSMT,BBSMT:64:Stop17,-114.486,47.1128,NAD83,840,53,64,17
BBSMT,BBSMT:64:Stop18,-114.4921,47.1184,NAD83,840,53,64,18
BBSMT,BBSMT:64:Stop19,-114.5007,47.1224,NAD83,840,53,64,19
BBSMT,BBSMT:64:Stop20,-114.5075,47.1275,NAD83,840,53,64,20
BBSMT,BBSMT:64:Stop21,-114.5131,47.1332,NAD83,840,53,64,21
BBSMT,BBSMT:64:Stop22,-114.5171,47.1373,NAD83,840,53,64,22
BBSMT,BBSMT:64:Stop23,-114.5273,47.1446,NAD83,840,53,64,23
BBSMT,BBSMT:64:Stop24,-114.5339,47.1487,NAD83,840,53,64,24
BBSMT,BBSMT:64:Stop25,-114.5409,47.1526,NAD83,840,53,64,25
BBSMT,BBSMT:64:Stop26,-114.549,47.1566,NAD83,840,53,64,26
BBSMT,BBSMT:64:Stop27,-114.5548,47.161,NAD83,840,53,64,27
BBSMT,BBSMT:64:Stop28,-114.5602,47.1682,NAD83,840,53,64,28
BBSMT,BBSMT:64:Stop29,-114.5659,47.1727,NAD83,840,53,64,29
BBSMT,BBSMT:64:Stop30,-114.5721,47.1798,NAD83,840,53,64,30
BBSMT,BBSMT:64:Stop31,-114.5798,47.1844,NAD83,840,53,64,31
BBSMT,BBSMT:64:Stop32,-114.5881,47.1886,NAD83,840,53,64,32
BBSMT,BBSMT:64:Stop33,-114.5889,47.1922,NAD83,840,53,64,33
BBSMT,BBSMT:64:Stop34,-114.5915,47.1973,NAD83,840,53,64,34
BBSMT,BBSMT:64:Stop35,-114.5862,47.2024,NAD83,840,53,64,35
BBSMT,BBSMT:64:Stop36,-114.5791,47.2095,NAD83,840,53,64,36
BBSMT,BBSMT:64:Stop37,-114.5828,47.2137,NAD83,840,53,64,37
BBSMT,BBSMT:64:Stop38,-114.5947,47.2181,NAD83,840,53,64,38
BBSMT,BBSMT:64:Stop39,-114.6005,47.2222,NAD83,840,53,64,39
BBSMT,BBSMT:64:Stop40,-114.6077,47.2258,NAD83,840,53,64,40
BBSMT,BBSMT:64:Stop41,-114.6147,47.229,NAD83,840,53,64,41
BBSMT,BBSMT:64:Stop42,-114.6237,47.2326,NAD83,840,53,64,42
BBSMT,BBSMT:64:Stop43,-114.6338,47.2361,NAD83,840,53,64,43
BBSMT,BBSMT:64:Stop44,-114.6425,47.2401,NAD83,840,53,64,44
BBSMT,BBSMT:64:Stop45,-114.6441,47.2434,NAD83,840,53,64,45
BBSMT,BBSMT:64:Stop46,-114.6511,47.2444,NAD83,840,53,64,46
BBSMT,BBSMT:64:Stop47,-114.6591,47.2469,NAD83,840,53,64,47
BBSMT,BBSMT:64:Stop48,-114.6611,47.243,NAD83,840,53,64,48
BBSMT,BBSMT:64:Stop49,-114.6638,47.2418,NAD83,840,53,64,49
BBSMT,BBSMT:64:Stop50,-114.6703,47.2492,NAD83,840,53,64,50
BBSMT,BBSMT:87:Stop1,-113.0829,45.5444,NAD83,840,53,87,1
BBSMT,BBSMT:87:Stop2,-113.0897,45.5498,NAD83,840,53,87,2
BBSMT,BBSMT:87:Stop3,-113.0908,45.5572,NAD83,840,53,87,3
BBSMT,BBSMT:87:Stop4,-113.0973,45.5636,NAD83,840,53,87,4
BBSMT,BBSMT:87:Stop5,-113.1058,45.5682,NAD83,840,53,87,5
BBSMT,BBSMT:87:Stop6,-113.1117,45.5715,NAD83,840,53,87,6
BBSMT,BBSMT:87:Stop7,-113.1087,45.5763,NAD83,840,53,87,7
BBSMT,BBSMT:87:Stop8,-113.106,45.582,NAD83,840,53,87,8
BBSMT,BBSMT:87:Stop9,-113.1046,45.5884,NAD83,840,53,87,9
BBSMT,BBSMT:87:Stop10,-113.0998,45.5944,NAD83,840,53,87,10
BBSMT,BBSMT:87:Stop11,-113.0945,45.6013,NAD83,840,53,87,11
BBSMT,BBSMT:87:Stop12,-113.0908,45.607,NAD83,840,53,87,12
BBSMT,BBSMT:87:Stop13,-113.087,45.6179,NAD83,840,53,87,13
BBSMT,BBSMT:87:Stop14,-113.0812,45.6242,NAD83,840,53,87,14
BBSMT,BBSMT:87:Stop15,-113.0764,45.6306,NAD83,840,53,87,15
BBSMT,BBSMT:87:Stop16,-113.074,45.6379,NAD83,840,53,87,16
BBSMT,BBSMT:87:Stop17,-113.0715,45.643,NAD83,840,53,87,17
BBSMT,BBSMT:87:Stop18,-113.0695,45.6497,NAD83,840,53,87,18
BBSMT,BBSMT:87:Stop19,-113.0672,45.6557,NAD83,840,53,87,19
BBSMT,BBSMT:87:Stop20,-113.065,45.6646,NAD83,840,53,87,20
BBSMT,BBSMT:87:Stop21,-113.0638,45.6697,NAD83,840,53,87,21
BBSMT,BBSMT:87:Stop22,-113.061,45.6769,NAD83,840,53,87,22
BBSMT,BBSMT:87:Stop23,-113.0619,45.6814,NAD83,840,53,87,23
BBSMT,BBSMT:87:Stop24,-113.0571,45.6884,NAD83,840,53,87,24
BBSMT,BBSMT:87:Stop25,-113.0505,45.6943,NAD83,840,53,87,25
BBSMT,BBSMT:87:Stop26,-113.0433,45.6998,NAD83,840,53,87,26
BBSMT,BBSMT:87:Stop27,-113.0367,45.7018,NAD83,840,53,87,27
BBSMT,BBSMT:87:Stop28,-113.0276,45.706,NAD83,840,53,87,28
BBSMT,BBSMT:87:Stop29,-113.0256,45.7121,NAD83,840,53,87,29
BBSMT,BBSMT:87:Stop30,-113.0246,45.7186,NAD83,840,53,87,30
BBSMT,BBSMT:87:Stop31,-113.0239,45.7254,NAD83,840,53,87,31
BBSMT,BBSMT:87:Stop32,-113.02,45.7315,NAD83,840,53,87,32
BBSMT,BBSMT:87:Stop33,-113.0151,45.7373,NAD83,840,53,87,33
BBSMT,BBSMT:87:Stop34,-113.009,45.7423,NAD83,840,53,87,34
BBSMT,BBSMT:87:Stop35,-113.0029,45.7487,NAD83,840,53,87,35
BBSMT,BBSMT:87:Stop36,-112.9964,45.754,NAD83,840,53,87,36
BBSMT,BBSMT:87:Stop37,-112.9918,45.7583,NAD83,840,53,87,37
BBSMT,BBSMT:87:Stop38,-112.9857,45.7639,NAD83,840,53,87,38
BBSMT,BBSMT:87:Stop39,-112.9794,45.7699,NAD83,840,53,87,39
BBSMT,BBSMT:87:Stop40,-112.9707,45.7712,NAD83,840,53,87,40
BBSMT,BBSMT:87:Stop41,-112.9627,45.7751,NAD83,840,53,87,41
BBSMT,BBSMT:87:Stop42,-112.9613,45.7813,NAD83,840,53,87,42
BBSMT,BBSMT:87:Stop43,-112.9583,45.7886,NAD83,840,53,87,43
BBSMT,BBSMT:87:Stop44,-112.9525,45.7915,NAD83,840,53,87,44
BBSMT,BBSMT:87:Stop45,-112.9434,45.792,NAD83,840,53,87,45
BBSMT,BBSMT:87:Stop46,-112.9337,45.7907,NAD83,840,53,87,46
BBSMT,BBSMT:87:Stop47,-112.9261,45.788,NAD83,840,53,87,47
BBSMT,BBSMT:87:Stop48,-112.9159,45.785,NAD83,840,53,87,48
BBSMT,BBSMT:87:Stop49,-112.9087,45.7888,NAD83,840,53,87,49
BBSMT,BBSMT:87:Stop50,-112.9017,45.7941,NAD83,840,53,87,50
BBSMT,BBSMT:97:Stop1,-112.7109,44.5612,NAD83,840,53,97,1
BBSMT,BBSMT:97:Stop2,-112.7084,44.5684,NAD83,840,53,97,2
BBSMT,BBSMT:97:Stop3,-112.7033,44.5741,NAD83,840,53,97,3
BBSMT,BBSMT:97:Stop4,-112.6955,44.5776,NAD83,840,53,97,4
BBSMT,BBSMT:97:Stop5,-112.6882,44.5813,NAD83,840,53,97,5
BBSMT,BBSMT:97:Stop6,-112.6777,44.5817,NAD83,840,53,97,6
BBSMT,BBSMT:97:Stop7,-112.6699,44.586,NAD83,840,53,97,7
BBSMT,BBSMT:97:Stop8,-112.6634,44.5912,NAD83,840,53,97,8
BBSMT,BBSMT:97:Stop9,-112.6584,44.5981,NAD83,840,53,97,9
BBSMT,BBSMT:97:Stop10,-112.6515,44.6045,NAD83,840,53,97,10
BBSMT,BBSMT:97:Stop11,-112.6458,44.6087,NAD83,840,53,97,11
BBSMT,BBSMT:97:Stop12,-112.6391,44.6137,NAD83,840,53,97,12
BBSMT,BBSMT:97:Stop13,-112.6338,44.6182,NAD83,840,53,97,13
BBSMT,BBSMT:97:Stop14,-112.6338,44.6257,NAD83,840,53,97,14
BBSMT,BBSMT:97:Stop15,-112.6337,44.633,NAD83,840,53,97,15
BBSMT,BBSMT:97:Stop16,-112.6337,44.6395,NAD83,840,53,97,16
BBSMT,BBSMT:97:Stop17,-112.6336,44.6476,NAD83,840,53,97,17
BBSMT,BBSMT:97:Stop18,-112.6336,44.6559,NAD83,840,53,97,18
BBSMT,BBSMT:97:Stop19,-112.6336,44.6628,NAD83,840,53,97,19
BBSMT,BBSMT:97:Stop20,-112.6371,44.6675,NAD83,840,53,97,20
BBSMT,BBSMT:97:Stop21,-112.6473,44.6675,NAD83,840,53,97,21
BBSMT,BBSMT:97:Stop22,-112.6558,44.6675,NAD83,840,53,97,22
BBSMT,BBSMT:97:Stop23,-112.6695,44.6675,NAD83,840,53,97,23
BBSMT,BBSMT:97:Stop24,-112.6741,44.6709,NAD83,840,53,97,24
BBSMT,BBSMT:97:Stop25,-112.6741,44.6782,NAD83,840,53,97,25
BBSMT,BBSMT:97:Stop26,-112.6797,44.682,NAD83,840,53,97,26
BBSMT,BBSMT:97:Stop27,-112.6849,44.6857,NAD83,840,53,97,27
BBSMT,BBSMT:97:Stop28,-112.6944,44.6864,NAD83,840,53,97,28
BBSMT,BBSMT:97:Stop29,-112.6943,44.6934,NAD83,840,53,97,29
BBSMT,BBSMT:97:Stop30,-112.6944,44.7013,NAD83,840,53,97,30
BBSMT,BBSMT:97:Stop31,-112.6998,44.7004,NAD83,840,53,97,31
BBSMT,BBSMT:97:Stop32,-112.719,44.6924,NAD83,840,53,97,32
BBSMT,BBSMT:97:Stop33,-112.7241,44.6877,NAD83,840,53,97,33
BBSMT,BBSMT:97:Stop34,-112.7316,44.683,NAD83,840,53,97,34
BBSMT,BBSMT:97:Stop35,-112.7381,44.6773,NAD83,840,53,97,35
BBSMT,BBSMT:97:Stop36,-112.7447,44.6722,NAD83,840,53,97,36
BBSMT,BBSMT:97:Stop37,-112.7535,44.6714,NAD83,840,53,97,37
BBSMT,BBSMT:97:Stop38,-112.7607,44.6658,NAD83,840,53,97,38
BBSMT,BBSMT:97:Stop39,-112.7664,44.661,NAD83,840,53,97,39
BBSMT,BBSMT:97:Stop40,-112.7733,44.6577,NAD83,840,53,97,40
BBSMT,BBSMT:97:Stop41,-112.7795,44.6537,NAD83,840,53,97,41
BBSMT,BBSMT:97:Stop42,-112.7812,44.6462,NAD83,840,53,97,42
BBSMT,BBSMT:97:Stop43,-112.7883,44.6401,NAD83,840,53,97,43
BBSMT,BBSMT:97:Stop44,-112.796,44.6365,NAD83,840,53,97,44
BBSMT,BBSMT:97:Stop45,-112.8021,44.6315,NAD83,840,53,97,45
BBSMT,BBSMT:97:Stop46,-112.8044,44.6238,NAD83,840,53,97,46
BBSMT,BBSMT:97:Stop47,-112.8036,44.6164,NAD83,840,53,97,47
BBSMT,BBSMT:97:Stop48,-112.8032,44.6104,NAD83,840,53,97,48
BBSMT,BBSMT:97:Stop49,-112.8041,44.6031,NAD83,840,53,97,49
BBSMT,BBSMT:97:Stop50,-112.8022,44.5963,NAD83,840,53,97,50
BBSMT,BBSMT:176:Stop1,-113.8445,46.0196,NAD83,840,53,176,1
BBSMT,BBSMT:176:Stop2,-113.8374,46.0226,NAD83,840,53,176,2
BBSMT,BBSMT:176:Stop3,-113.8291,46.0238,NAD83,840,53,176,3
BBSMT,BBSMT:176:Stop4,-113.8284,46.0286,NAD83,840,53,176,4
BBSMT,BBSMT:176:Stop5,-113.8344,46.0316,NAD83,840,53,176,5
BBSMT,BBSMT:176:Stop6,-113.8297,46.0355,NAD83,840,53,176,6
BBSMT,BBSMT:176:Stop7,-113.8331,46.0404,NAD83,840,53,176,7
BBSMT,BBSMT:176:Stop8,-113.8379,46.045,NAD83,840,53,176,8
BBSMT,BBSMT:176:Stop9,-113.8335,46.0494,NAD83,840,53,176,9
BBSMT,BBSMT:176:Stop10,-113.841,46.0487,NAD83,840,53,176,10
BBSMT,BBSMT:176:Stop11,-113.8473,46.0537,NAD83,840,53,176,11
BBSMT,BBSMT:176:Stop12,-113.8511,46.0579,NAD83,840,53,176,12
BBSMT,BBSMT:176:Stop13,-113.8528,46.0598,NAD83,840,53,176,13
BBSMT,BBSMT:176:Stop14,-113.8431,46.0603,NAD83,840,53,176,14
BBSMT,BBSMT:176:Stop15,-113.8395,46.0602,NAD83,840,53,176,15
BBSMT,BBSMT:176:Stop16,-113.8481,46.0337,NAD83,840,53,176,16
BBSMT,BBSMT:176:Stop17,-113.8527,46.0676,NAD83,840,53,176,17
BBSMT,BBSMT:176:Stop18,-113.8488,46.0727,NAD83,840,53,176,18
BBSMT,BBSMT:176:Stop19,-113.8479,46.0785,NAD83,840,53,176,19
BBSMT,BBSMT:176:Stop20,-113.8484,46.0839,NAD83,840,53,176,20
BBSMT,BBSMT:176:Stop21,-113.8574,46.0844,NAD83,840,53,176,21
BBSMT,BBSMT:176:Stop22,-113.8675,46.0841,NAD83,840,53,176,22
BBSMT,BBSMT:176:Stop23,-113.8723,46.0892,NAD83,840,53,176,23
BBSMT,BBSMT:176:Stop24,-113.881,46.0888,NAD83,840,53,176,24
BBSMT,BBSMT:176:Stop25,-113.886,46.0927,NAD83,840,53,176,25
BBSMT,BBSMT:176:Stop26,-113.8933,46.0956,NAD83,840,53,176,26
BBSMT,BBSMT:176:Stop27,-113.8925,46.1014,NAD83,840,53,176,27
BBSMT,BBSMT:176:Stop28,-113.8895,46.1058,NAD83,840,53,176,28
BBSMT,BBSMT:176:Stop29,-113.8814,46.107,NAD83,840,53,176,29
BBSMT,BBSMT:176:Stop30,-113.8816,46.1104,NAD83,840,53,176,30
BBSMT,BBSMT:176:Stop31,-113.8797,46.1161,NAD83,840,53,176,31
BBSMT,BBSMT:176:Stop32,-113.876,46.1206,NAD83,840,53,176,32
BBSMT,BBSMT:176:Stop33,-113.8708,46.1256,NAD83,840,53,176,33
BBSMT,BBSMT:176:Stop34,-113.8654,46.1252,NAD83,840,53,176,34
BBSMT,BBSMT:176:Stop35,-113.8642,46.1195,NAD83,840,53,176,35
BBSMT,BBSMT:176:Stop36,-113.865,46.1148,NAD83,840,53,176,36
BBSMT,BBSMT:176:Stop37,-113.8691,46.1118,NAD83,840,53,176,37
BBSMT,BBSMT:176:Stop38,-113.8646,46.1055,NAD83,840,53,176,38
BBSMT,BBSMT:176:Stop39,-113.8616,46.1074,NAD83,840,53,176,39
BBSMT,BBSMT:176:Stop40,-113.858,46.1143,NAD83,840,53,176,40
BBSMT,BBSMT:176:Stop41,-113.8544,46.1217,NAD83,840,53,176,41
BBSMT,BBSMT:176:Stop42,-113.8526,46.1254,NAD83,840,53,176,42
BBSMT,BBSMT:176:Stop43,-113.8556,46.1323,NAD83,840,53,176,43
BBSMT,BBSMT:176:Stop44,-113.8629,46.1378,NAD83,840,53,176,44
BBSMT,BBSMT:176:Stop45,-113.872,46.1421,NAD83,840,53,176,45
BBSMT,BBSMT:176:Stop46,-113.8758,46.1481,NAD83,840,53,176,46
BBSMT,BBSMT:176:Stop47,-113.8818,46.1544,NAD83,840,53,176,47
BBSMT,BBSMT:176:Stop48,-113.8877,46.1599,NAD83,840,53,176,48
BBSMT,BBSMT:176:Stop49,-113.8965,46.1634,NAD83,840,53,176,49
BBSMT,BBSMT:176:Stop50,-113.9048,46.1678,NAD83,840,53,176,50
BBSMT,BBSMT:901:Stop1,-114.1594,46.4122,NAD83,840,53,901,1
BBSMT,BBSMT:901:Stop2,-114.171,46.3382,NAD83,840,53,901,2
BBSMT,BBSMT:901:Stop3,-114.1766,46.3419,NAD83,840,53,901,3
BBSMT,BBSMT:901:Stop4,-114.1895,46.3418,NAD83,840,53,901,4
BBSMT,BBSMT:901:Stop5,-114.1973,46.3419,NAD83,840,53,901,5
BBSMT,BBSMT:901:Stop6,-114.1975,46.3504,NAD83,840,53,901,6
BBSMT,BBSMT:901:Stop7,-114.1923,46.3505,NAD83,840,53,901,7
BBSMT,BBSMT:901:Stop8,-114.1924,46.3598,NAD83,840,53,901,8
BBSMT,BBSMT:901:Stop9,-114.1925,46.3682,NAD83,840,53,901,9
BBSMT,BBSMT:901:Stop10,-114.1922,46.3754,NAD83,840,53,901,10
BBSMT,BBSMT:901:Stop11,-114.192,46.3816,NAD83,840,53,901,11
BBSMT,BBSMT:901:Stop12,-114.1815,46.3828,NAD83,840,53,901,12
BBSMT,BBSMT:901:Stop13,-114.1769,46.3854,NAD83,840,53,901,13
BBSMT,BBSMT:901:Stop14,-114.1764,46.3922,NAD83,840,53,901,14
BBSMT,BBSMT:901:Stop15,-114.1766,46.4005,NAD83,840,53,901,15
BBSMT,BBSMT:901:Stop16,-114.1766,46.407,NAD83,840,53,901,16
BBSMT,BBSMT:901:Stop17,-114.1663,46.412,NAD83,840,53,901,17
BBSMT,BBSMT:901:Stop18,-114.1663,46.4194,NAD83,840,53,901,18
BBSMT,BBSMT:901:Stop19,-114.1666,46.4267,NAD83,840,53,901,19
BBSMT,BBSMT:901:Stop20,-114.1601,46.4289,NAD83,840,53,901,20
BBSMT,BBSMT:901:Stop21,-114.1613,46.4358,NAD83,840,53,901,21
BBSMT,BBSMT:901:Stop22,-114.1614,46.4433,NAD83,840,53,901,22
BBSMT,BBSMT:901:Stop23,-114.1665,46.447,NAD83,840,53,901,23
BBSMT,BBSMT:901:Stop24,-114.1666,46.454,NAD83,840,53,901,24
BBSMT,BBSMT:901:Stop25,-114.1667,46.4612,NAD83,840,53,901,25
BBSMT,BBSMT:901:Stop26,-114.1667,46.469,NAD83,840,53,901,26
BBSMT,BBSMT:901:Stop27,-114.1595,46.4722,NAD83,840,53,901,27
BBSMT,BBSMT:901:Stop28,-114.1562,46.4773,NAD83,840,53,901,28
BBSMT,BBSMT:901:Stop29,-114.1629,46.4795,NAD83,840,53,901,29
BBSMT,BBSMT:901:Stop30,-114.1726,46.4778,NAD83,840,53,901,30
BBSMT,BBSMT:901:Stop31,-114.1743,46.4831,NAD83,840,53,901,31
BBSMT,BBSMT:901:Stop32,-114.1709,46.4884,NAD83,840,53,901,32
BBSMT,BBSMT:901:Stop33,-114.1696,46.4929,NAD83,840,53,901,33
BBSMT,BBSMT:901:Stop34,-114.1764,46.4892,NAD83,840,53,901,34
BBSMT,BBSMT:901:Stop35,-114.1778,46.493,NAD83,840,53,901,35
BBSMT,BBSMT:901:Stop36,-114.176,46.4973,NAD83,840,53,901,36
BBSMT,BBSMT:901:Stop37,-114.1782,46.4986,NAD83,840,53,901,37
BBSMT,BBSMT:901:Stop38,-114.181,46.4925,NAD83,840,53,901,38
BBSMT,BBSMT:901:Stop39,-114.1841,46.4879,NAD83,840,53,901,39
BBSMT,BBSMT:901:Stop40,-114.1841,46.492,NAD83,840,53,901,40
BBSMT,BBSMT:901:Stop41,-114.1839,46.4995,NAD83,840,53,901,41
BBSMT,BBSMT:901:Stop42,-114.1881,46.4954,NAD83,840,53,901,42
BBSMT,BBSMT:901:Stop43,-114.1939,46.4912,NAD83,840,53,901,43
BBSMT,BBSMT:901:Stop44,-114.191,46.4977,NAD83,840,53,901,44
BBSMT,BBSMT:901:Stop45,-114.1889,46.5014,NAD83,840,53,901,45
BBSMT,BBSMT:901:Stop46,-114.1952,46.4957,NAD83,840,53,901,46
BBSMT,BBSMT:901:Stop47,-114.2047,46.4963,NAD83,840,53,901,47
BBSMT,BBSMT:901:Stop48,-114.2155,46.4983,NAD83,840,53,901,48
BBSMT,BBSMT:901:Stop49,-114.2113,46.4984,NAD83,840,53,901,49
BBSMT,BBSMT:901:Stop50,-114.2036,46.5003,NAD83,840,53,901,50
BBSMT,BBSMT:902:Stop1,-113.8312,46.5777,NAD83,840,53,902,1
BBSMT,BBSMT:902:Stop2,-113.8309,46.5763,NAD83,840,53,902,2
BBSMT,BBSMT:902:Stop3,-113.8376,46.5677,NAD83,840,53,902,3
BBSMT,BBSMT:902:Stop4,-113.837,46.5609,NAD83,840,53,902,4
BBSMT,BBSMT:902:Stop5,-113.8418,46.5542,NAD83,840,53,902,5
BBSMT,BBSMT:902:Stop6,-113.8452,46.5488,NAD83,840,53,902,6
BBSMT,BBSMT:902:Stop7,-113.8484,46.5417,NAD83,840,53,902,7
BBSMT,BBSMT:902:Stop8,-113.8476,46.5358,NAD83,840,53,902,8
BBSMT,BBSMT:902:Stop9,-113.8526,46.5294,NAD83,840,53,902,9
BBSMT,BBSMT:902:Stop10,-113.8517,46.5235,NAD83,840,53,902,10
BBSMT,BBSMT:902:Stop11,-113.8492,46.5205,NAD83,840,53,902,11
BBSMT,BBSMT:902:Stop12,-113.8539,46.5175,NAD83,840,53,902,12
BBSMT,BBSMT:902:Stop13,-113.861,46.5203,NAD83,840,53,902,13
BBSMT,BBSMT:902:Stop14,-113.8632,46.5225,NAD83,840,53,902,14
BBSMT,BBSMT:902:Stop15,-113.8664,46.5281,NAD83,840,53,902,15
BBSMT,BBSMT:902:Stop16,-113.8745,46.5325,NAD83,840,53,902,16
BBSMT,BBSMT:902:Stop17,-113.8817,46.5321,NAD83,840,53,902,17
BBSMT,BBSMT:902:Stop18,-113.8877,46.5366,NAD83,840,53,902,18
BBSMT,BBSMT:902:Stop19,-113.8893,46.5365,NAD83,840,53,902,19
BBSMT,BBSMT:902:Stop20,-113.8873,46.5385,NAD83,840,53,902,20
BBSMT,BBSMT:902:Stop21,-113.8956,46.5417,NAD83,840,53,902,21
BBSMT,BBSMT:902:Stop22,-113.9072,46.5425,NAD83,840,53,902,22
BBSMT,BBSMT:902:Stop23,-113.9172,46.5422,NAD83,840,53,902,23
BBSMT,BBSMT:902:Stop24,-113.9269,46.5453,NAD83,840,53,902,24
BBSMT,BBSMT:902:Stop25,-113.9347,46.5495,NAD83,840,53,902,25
BBSMT,BBSMT:902:Stop26,-113.9408,46.5545,NAD83,840,53,902,26
BBSMT,BBSMT:902:Stop27,-113.9485,46.5595,NAD83,840,53,902,27
BBSMT,BBSMT:902:Stop28,-113.9588,46.5592,NAD83,840,53,902,28
BBSMT,BBSMT:902:Stop29,-113.9703,46.5591,NAD83,840,53,902,29
BBSMT,BBSMT:902:Stop30,-113.9803,46.5591,NAD83,840,53,902,30
BBSMT,BBSMT:902:Stop31,-113.9803,46.5591,NAD83,840,53,902,31
BBSMT,BBSMT:902:Stop32,-113.9827,46.5646,NAD83,840,53,902,32
BBSMT,BBSMT:902:Stop33,-113.9763,46.5736,NAD83,840,53,902,33
BBSMT,BBSMT:902:Stop34,-113.9723,46.5793,NAD83,840,53,902,34
BBSMT,BBSMT:902:Stop35,-113.9694,46.5845,NAD83,840,53,902,35
BBSMT,BBSMT:902:Stop36,-113.9613,46.5881,NAD83,840,53,902,36
BBSMT,BBSMT:902:Stop37,-113.9548,46.5908,NAD83,840,53,902,37
BBSMT,BBSMT:902:Stop38,-113.9481,46.5973,NAD83,840,53,902,38
BBSMT,BBSMT:902:Stop39,-113.9432,46.6019,NAD83,840,53,902,39
BBSMT,BBSMT:902:Stop41,-113.93,46.6117,NAD83,840,53,902,41
BBSMT,BBSMT:902:Stop42,-113.9219,46.6175,NAD83,840,53,902,42
BBSMT,BBSMT:902:Stop43,-113.9163,46.6201,NAD83,840,53,902,43
BBSMT,BBSMT:902:Stop44,-113.9068,46.6237,NAD83,840,53,902,44
BBSMT,BBSMT:902:Stop45,-113.8966,46.6205,NAD83,840,53,902,45
BBSMT,BBSMT:902:Stop46,-113.8878,46.6164,NAD83,840,53,902,46
BBSMT,BBSMT:902:Stop47,-113.8804,46.6115,NAD83,840,53,902,47
